Id,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,Quality
3110,7.2,0.28,0.38,2.0,52.0,23.0,156.0,0.9912,3.13,0.52,11.1,Good
3111,6.1,0.27,0.32,6.2,48.0,47.0,161.0,0.9928100000000001,3.22,0.6,11.0,Good
3113,6.8,0.35,0.44,6.5,56.0,31.0,161.0,0.9952,3.14,0.44,9.5,Good
3114,7.4,0.18,0.27,1.3,48.0,26.0,105.0,0.994,3.52,0.66,10.6,Good
3117,6.4,0.29,0.21,9.65,41.0,36.0,119.0,0.99334,2.99,0.34,10.933333333333302,Good
3127,6.8,0.24,0.31,18.3,46.0,40.0,142.0,1.0,3.3,0.41,8.7,Good
3128,6.8,0.25,0.37,3.1,26.0,29.0,93.0,0.99035,3.14,0.45,12.2,Good
3132,6.4,0.3,0.38,7.8,46.0,35.0,192.0,0.9955,3.1,0.37,9.0,Good
3137,6.0,0.39,0.26,2.7,38.0,39.0,187.0,0.99325,3.41,0.5,10.8,Good
3139,6.5,0.25,0.35,12.0,55.0,47.0,179.0,0.998,3.58,0.47,10.0,Good
3142,6.6,0.25,0.3,1.6,46.0,32.0,134.0,0.993,3.42,0.51,10.1,Good
3149,6.0,0.26,0.33,4.35,0.04,15.0,80.0,0.98934,3.29,0.5,12.7,Good
3156,5.6,0.18,0.31,1.5,38.0,16.0,84.0,0.9924,3.34,0.58,10.1,Good
3171,7.1,0.26,0.3,2.0,31.0,13.0,128.0,0.9917,3.19,0.49,11.4,Good
3176,7.4,0.38,0.34,8.3,52.0,44.0,168.0,0.9962700000000001,3.11,0.52,9.2,Good
3178,6.8,0.18,0.35,5.4,54.0,53.0,143.0,0.99287,3.1,0.54,11.0,Good
3179,6.5,0.28,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,Good
3181,7.5,0.24,0.62,10.6,45.0,51.0,153.0,0.99779,3.16,0.44,8.8,Good
3188,7.6,0.31,0.27,8.8,21.0,57.0,156.0,0.9944200000000001,3.08,0.38,11.0,Good
3190,6.6,0.23,0.3,14.9,51.0,33.0,118.0,0.99835,3.04,0.54,9.0,Good
3197,8.4,0.31,0.31,0.95,21.0,52.0,148.0,0.9903799999999999,2.93,0.32,11.5,Good
3203,6.6,0.24,0.22,12.3,51.0,35.0,146.0,0.9967600000000001,3.1,0.67,9.4,Good
3213,6.8,0.22,0.29,8.9,46.0,82.0,188.0,0.9955,3.3,0.44,10.3,Good
3214,7.2,0.23,0.46,6.4,36.0,17.0,85.0,0.99279,3.1,0.78,11.7,Good
3218,6.2,0.17,0.28,4.7,37.0,39.0,133.0,0.9931,3.41,0.46,10.8,Good
3219,6.6,0.23,0.18,8.5,44.0,59.0,188.0,0.9955799999999999,3.16,0.49,9.5,Good
3221,6.9,0.19,0.49,6.6,36.0,49.0,172.0,0.9932,3.2,0.27,11.5,Good
3222,6.7,0.15,0.38,1.7,37.0,20.0,84.0,0.99046,3.09,0.53,11.4,Good
3225,7.6,0.38,0.28,4.2,29.0,7.0,112.0,0.9906,3.0,0.41,12.6,Good
3226,6.7,0.15,0.38,1.7,37.0,20.0,84.0,0.99046,3.09,0.53,11.4,Good
3228,7.0,0.34,0.3,1.8,45.0,44.0,142.0,0.9914,2.99,0.45,10.8,Good
3232,6.0,0.38,0.26,6.0,34.0,42.0,134.0,0.9912,3.38,0.38,12.3,Good
3236,6.7,0.21,0.37,2.5,34.0,35.0,89.0,0.9913,3.25,0.5,11.0,Good
3237,6.0,0.29,0.25,1.4,33.0,30.0,114.0,0.9879399999999999,3.08,0.43,13.2,Good
3256,6.8,0.15,0.41,12.9,44.0,79.5,182.0,0.9974200000000001,3.24,0.78,10.2,Good
3266,6.2,0.27,0.49,1.4,0.05,20.0,74.0,0.9931,3.32,0.44,9.8,Good
3275,7.9,0.2,0.34,1.2,0.04,29.0,118.0,0.9932,3.14,0.41,10.6,Good
3285,4.9,0.335,0.14,1.3,36.0,69.0,168.0,0.9921200000000001,3.47,0.46,10.4666666666667,Good
3286,6.8,0.34,0.69,1.3,58.0,12.0,171.0,0.9931,3.06,0.47,9.7,Good
3295,6.5,0.48,0.02,0.9,43.0,32.0,99.0,0.99226,3.14,0.47,9.8,Good
3299,5.7,0.22,0.25,1.1,0.05,97.0,175.0,0.9909899999999999,3.44,0.62,11.1,Good
3303,7.6,0.19,0.37,13.1,33.0,52.0,151.0,0.99726,3.18,0.79,10.4,Good
3319,6.7,0.24,0.39,2.9,173.0,63.0,157.0,0.9937,3.1,0.34,9.4,Good
3333,7.8,0.22,0.26,9.0,47.0,38.0,132.0,0.997,3.25,0.53,10.2,Good
3336,6.4,0.29,0.44,3.6,197.0,75.0,183.0,0.9942,3.01,0.38,9.1,Good
3338,6.8,0.705,0.25,3.2,48.0,10.0,57.0,0.996,3.36,0.52,9.5,Good
3340,8.4,0.19,0.42,1.6,47.0,9.0,101.0,0.994,3.06,0.65,11.1,Good
3342,5.8,0.33,0.2,16.05,47.0,26.0,166.0,0.9976,3.09,0.46,8.9,Good
3350,7.0,0.31,0.31,9.1,36.0,45.0,140.0,0.99216,2.98,0.31,12.0,Good
3357,6.4,0.41,0.01,6.1,48.0,20.0,70.0,0.9936200000000001,3.19,0.42,10.0,Good
3360,7.1,0.21,0.32,2.2,37.0,28.0,141.0,0.993,3.2,0.57,10.0,Good
3368,6.1,0.25,0.24,12.1,46.0,51.0,172.0,0.998,3.35,0.45,9.5,Good
3371,6.8,0.32,0.3,3.3,29.0,15.0,80.0,0.99061,3.33,0.63,12.6,Good
3377,8.2,0.23,0.4,1.2,27.0,36.0,121.0,0.992,3.12,0.38,10.7,Good
3379,6.8,0.18,0.3,12.8,62.0,19.0,171.0,0.99808,3.0,0.52,9.0,Good
3380,7.9,0.25,0.34,11.4,0.04,53.0,202.0,0.99708,3.11,0.57,9.6,Good
3384,6.1,0.4,0.31,0.9,48.0,23.0,170.0,0.993,3.22,0.77,9.5,Good
3391,7.3,0.15,0.4,2.0,0.05,24.0,92.0,0.9932,3.14,0.45,10.5,Good
3393,7.7,0.29,0.29,4.8,0.06,27.0,156.0,0.99572,3.49,0.59,10.3,Good
3394,7.4,0.105,0.34,12.2,0.05,57.0,146.0,0.9973,3.16,0.37,9.0,Good
3399,5.8,0.25,0.28,11.1,56.0,45.0,175.0,0.99755,3.42,0.43,9.5,Good
3409,7.7,0.24,0.31,1.3,47.0,33.0,106.0,0.993,3.22,0.55,10.8,Good
3410,6.5,0.18,0.33,1.4,29.0,35.0,138.0,0.9911399999999999,3.36,0.6,11.5,Good
3416,5.6,0.12,0.26,4.3,38.0,18.0,97.0,0.99477,3.36,0.46,9.2,Good
3418,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,3.4,0.41,12.9,Good
3419,6.9,0.25,0.33,1.2,35.0,35.0,158.0,0.99082,3.02,0.58,11.3,Good
3421,7.4,0.19,0.49,9.3,0.03,26.0,132.0,0.994,2.99,0.32,11.0,Good
3424,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,Good
3434,6.5,0.27,0.26,11.0,0.03,2.0,82.0,0.9940200000000001,3.07,0.36,11.2,Good
3439,5.7,0.22,0.22,16.65,44.0,39.0,110.0,0.99855,3.24,0.48,9.0,Good
3443,6.8,0.28,0.29,11.9,52.0,51.0,149.0,0.99544,3.02,0.58,10.4,Good
3444,6.0,0.28,0.27,15.5,36.0,31.0,134.0,0.99408,3.19,0.44,13.0,Good
3446,6.0,0.31,0.24,3.3,41.0,25.0,143.0,0.9914,3.31,0.44,11.3,Good
3456,7.4,0.25,0.36,13.2,67.0,53.0,178.0,0.9976,3.01,0.48,9.0,Good
3459,5.7,0.32,0.18,1.4,29.0,26.0,104.0,0.9906,3.44,0.37,11.0,Good
3463,5.6,0.185,0.19,7.1,48.0,36.0,110.0,0.9943799999999999,3.26,0.41,9.5,Good
3468,6.6,0.25,0.31,1.5,35.0,32.0,127.0,0.9921,3.41,0.47,11.3,Good
3479,8.8,0.36,0.44,1.9,0.04,9.0,121.0,0.9953,3.19,0.48,9.9,Good
3483,6.5,0.19,0.26,5.2,0.04,31.0,140.0,0.995,3.26,0.68,9.5,Good
3487,6.2,0.2,0.26,1.1,47.0,42.0,119.0,0.9915799999999999,3.48,0.6,11.0,Good
3502,8.4,0.17,0.31,5.4,52.0,47.0,150.0,0.9953,3.24,0.38,9.8,Good
3504,7.1,0.23,0.39,13.7,58.0,26.0,172.0,0.99755,2.9,0.46,9.0,Good
3508,7.6,0.25,1.23,4.6,35.0,51.0,294.0,0.99018,3.03,0.43,13.1,Good
3514,8.0,0.25,0.49,1.2,61.0,27.0,117.0,0.9938,3.08,0.34,9.4,Good
3518,6.7,0.24,0.37,11.3,43.0,64.0,173.0,0.9963200000000001,3.08,0.53,9.9,Good
3521,6.4,0.3,0.45,3.5,197.0,76.0,180.0,0.9942,3.02,0.39,9.1,Good
3529,7.0,0.16,0.25,14.3,44.0,27.0,149.0,0.998,2.91,0.46,9.2,Good
3532,6.8,0.25,0.29,2.0,42.0,19.0,189.0,0.9952,3.46,0.54,10.2,Good
3534,6.2,0.33,0.14,4.8,52.0,27.0,128.0,0.99475,3.21,0.48,9.4,Good
3535,7.0,0.23,0.42,5.1,42.0,37.0,144.0,0.99518,3.5,0.59,10.2,Good
3544,7.3,0.23,0.41,14.6,48.0,73.0,223.0,0.9986299999999999,3.16,0.71,9.4,Good
3546,6.9,0.37,0.28,13.8,31.0,34.0,137.0,0.9948,3.1,0.37,11.6,Good
3547,6.9,0.25,0.35,9.2,34.0,42.0,150.0,0.9947,3.21,0.36,11.5,Good
3556,7.1,0.34,0.86,1.4,174.0,36.0,99.0,0.9928799999999999,2.92,0.5,9.3,Good
3562,8.0,0.27,0.33,1.2,0.05,41.0,103.0,0.9900200000000001,3.0,0.45,12.4,Good
3565,6.4,0.35,0.28,1.1,55.0,9.0,160.0,0.99405,3.42,0.5,9.1,Good
3566,6.9,0.19,0.31,19.25,43.0,38.0,167.0,0.99954,2.93,0.52,9.1,Good
3568,7.5,0.23,0.32,9.2,38.0,54.0,191.0,0.9966,3.04,0.56,9.7,Good
3571,6.4,0.38,0.26,8.2,43.0,28.0,98.0,0.99234,2.99,0.31,11.4,Good
3572,6.6,0.3,0.3,4.8,0.17,60.0,166.0,0.9946,3.18,0.47,9.4,Good
3573,8.0,0.23,0.41,1.1,48.0,35.0,150.0,0.9916799999999999,3.09,0.47,11.2,Good
3574,7.7,0.4,0.27,4.5,34.0,27.0,95.0,0.99175,3.21,0.59,12.3,Good
3575,6.9,0.35,0.39,2.4,48.0,25.0,157.0,0.9913299999999999,3.2,0.54,11.1,Good
3578,3.9,0.225,0.4,4.2,0.03,29.0,118.0,0.989,3.57,0.36,12.8,Good
3581,5.9,0.26,0.21,12.5,34.0,36.0,152.0,0.9972,3.28,0.43,9.5,Good
3582,7.1,0.26,0.34,14.4,67.0,35.0,189.0,0.9986,3.07,0.53,9.1,Good
3591,7.1,0.12,0.3,3.1,18.0,15.0,37.0,0.9900399999999999,3.02,0.52,11.9,Good
3606,7.7,0.34,0.3,8.0,48.0,25.0,192.0,0.9951,2.97,0.47,10.9,Good
3609,8.2,0.32,0.26,2.1,62.0,26.0,87.0,0.98974,3.1,0.47,12.8,Good
3612,7.6,0.27,0.34,5.0,0.04,18.0,56.0,0.9908399999999999,3.06,0.48,12.4,Good
3621,7.2,0.23,0.19,13.7,52.0,47.0,197.0,0.99865,3.12,0.53,9.0,Good
3642,7.7,0.43,0.37,10.0,169.0,22.0,210.0,0.9977600000000001,3.02,0.64,9.5,Good
3645,6.2,0.31,0.21,6.3,41.0,50.0,218.0,0.9941,3.15,0.6,10.0,Good
3647,6.8,0.19,0.4,9.85,55.0,41.0,103.0,0.9953200000000001,2.98,0.56,10.5,Good
3652,6.0,0.59,0.0,0.8,37.0,30.0,95.0,0.9903200000000001,3.1,0.4,10.9,Good
3654,6.3,0.24,0.35,2.3,39.0,43.0,109.0,0.99056,3.34,0.44,11.8,Good
3661,6.6,0.25,0.31,12.4,59.0,52.0,181.0,0.9984,3.51,0.47,9.8,Good
3664,6.2,0.23,0.36,17.2,39.0,37.0,130.0,0.99946,3.23,0.43,8.8,Good
3672,7.1,0.27,0.27,10.4,41.0,26.0,114.0,0.99335,3.04,0.52,11.5,Good
3685,6.3,0.26,0.24,7.2,39.0,38.0,172.0,0.9958,3.49,0.64,9.7,Good
3686,6.6,0.35,0.29,14.4,44.0,54.0,177.0,0.9991,3.17,0.58,8.9,Good
3689,6.2,0.21,0.29,1.6,39.0,24.0,92.0,0.9911399999999999,3.27,0.5,11.2,Good
3691,6.3,0.25,0.23,14.9,39.0,47.0,142.0,0.99705,3.14,0.35,9.7,Good
3693,7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.9919399999999999,3.27,0.48,11.2,Good
3694,5.4,0.375,0.4,3.3,54.0,29.0,147.0,0.99482,3.42,0.52,9.1,Good
3697,6.6,0.23,0.27,5.6,43.0,43.0,164.0,0.9953,3.27,0.76,9.5,Good
3699,6.8,0.3,0.23,4.6,61.0,50.5,238.5,0.9958,3.32,0.6,9.5,Good
3705,7.2,0.21,1.0,1.1,154.0,46.0,114.0,0.9931,2.95,0.43,9.2,Good
3711,6.2,0.3,0.42,2.2,36.0,28.0,128.0,0.9901,3.13,0.38,11.6,Good
3713,6.3,0.16,0.4,1.6,33.0,59.0,148.0,0.9914,3.44,0.53,11.4,Good
3715,7.2,0.33,0.28,1.4,34.0,26.0,109.0,0.99246,3.28,0.57,10.6,Good
3717,6.8,0.22,0.35,5.5,43.0,21.0,114.0,0.9938,3.3,0.53,10.7,Good
3725,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,Good
3726,5.6,0.32,0.33,7.4,37.0,25.0,95.0,0.9926799999999999,3.25,0.49,11.1,Good
3729,6.0,0.2,0.26,6.8,49.0,22.0,93.0,0.9928,3.15,0.42,11.0,Good
3732,6.3,0.67,0.48,12.6,52.0,57.0,222.0,0.9979,3.17,0.52,9.3,Good
3739,6.7,0.28,0.34,8.9,48.0,32.0,111.0,0.99455,3.25,0.54,11.0,Good
3742,6.2,0.29,0.32,3.6,26.0,39.0,138.0,0.9892,3.31,0.37,13.1,Good
3744,6.8,0.31,0.42,6.9,46.0,50.0,173.0,0.9958,3.19,0.46,9.0,Good
3746,6.6,0.36,0.29,1.6,21.0,24.0,85.0,0.98965,3.41,0.61,12.4,Good
3750,5.5,0.375,0.38,1.7,36.0,17.0,98.0,0.9914200000000001,3.29,0.39,10.5,Good
3763,6.2,0.3,0.32,1.7,32.0,30.0,130.0,0.9911,3.28,0.41,11.2,Good
3768,7.1,0.18,0.74,15.6,44.0,44.0,176.0,0.9996,3.38,0.67,9.0,Good
3769,6.5,0.24,0.28,1.1,34.0,26.0,83.0,0.9892799999999999,3.25,0.33,12.3,Good
3773,5.8,0.14,0.15,6.1,42.0,27.0,123.0,0.9936200000000001,3.06,0.6,9.9,Good
3777,6.7,0.31,0.33,2.0,33.0,12.0,74.0,0.99064,3.29,0.65,12.5,Good
3778,7.0,0.31,0.35,1.6,63.0,13.0,119.0,0.9918399999999999,3.22,0.5,10.7,Good
3780,7.4,0.19,0.3,12.8,53.0,48.5,229.0,0.9986,3.14,0.49,9.1,Good
3782,6.6,0.23,0.37,8.5,36.0,46.0,153.0,0.9957600000000001,3.2,0.48,9.4,Good
3784,6.8,0.2,0.59,0.9,147.0,38.0,132.0,0.993,3.05,0.38,9.1,Good
3785,5.5,0.12,0.33,1.0,38.0,23.0,131.0,0.99164,3.25,0.45,9.8,Good
3789,7.0,0.2,0.34,5.7,35.0,32.0,83.0,0.9928,3.19,0.46,11.5,Good
3809,8.0,0.24,0.33,1.2,44.0,28.0,101.0,0.99035,3.03,0.43,12.5,Good
3811,7.3,0.22,0.4,14.75,42.0,44.5,129.5,0.9998,3.36,0.41,9.1,Good
3812,7.4,0.32,0.27,12.9,0.04,60.0,221.0,0.99831,3.05,0.66,9.4,Good
3813,7.9,0.17,0.32,1.6,53.0,47.0,150.0,0.9948,3.29,0.76,9.6,Good
3815,5.7,0.31,0.29,7.3,0.05,33.0,143.0,0.9933200000000001,3.31,0.5,11.066666666666698,Good
3816,6.3,0.32,0.32,1.5,0.03,24.0,101.0,0.9892299999999999,3.21,0.42,13.0,Good
3836,6.6,0.31,0.49,7.7,0.05,52.0,220.0,0.9964,3.12,0.45,8.8,Good
3843,6.8,0.26,0.43,11.75,45.0,53.0,198.0,0.9969,3.26,0.55,9.5,Good
3851,6.2,0.16,0.32,1.1,36.0,74.0,184.0,0.9909600000000001,3.22,0.41,11.0,Good
3852,6.4,0.21,0.28,5.9,47.0,29.0,101.0,0.9927799999999999,3.15,0.4,11.0,Good
3855,6.2,0.44,0.18,7.7,96.0,28.0,210.0,0.99771,3.56,0.72,9.2,Good
3857,8.0,0.14,0.33,1.2,45.0,71.0,162.0,0.9914,3.07,0.47,11.0,Good
3860,7.0,0.33,0.28,5.7,33.0,39.0,204.0,0.9917600000000001,3.17,0.64,12.5,Good
3866,6.6,0.34,0.4,8.1,46.0,68.0,170.0,0.9949399999999999,3.15,0.5,9.55,Good
3878,6.0,0.26,0.32,3.8,29.0,48.0,180.0,0.99011,3.15,0.34,12.0,Good
3881,6.6,0.25,0.34,3.0,54.0,22.0,141.0,0.9933799999999999,3.26,0.47,10.4,Good
3882,9.8,0.42,0.48,9.85,34.0,5.0,110.0,0.9958,2.87,0.29,10.0,Good
3884,8.2,0.17,0.32,1.5,0.05,17.0,101.0,0.994,3.14,0.58,9.5,Good
3885,6.2,0.43,0.49,6.4,45.0,12.0,115.0,0.9963,3.27,0.57,9.0,Good
3888,7.8,0.25,0.34,13.7,44.0,66.0,184.0,0.99976,3.22,0.75,8.9,Good
3889,5.0,0.29,0.54,5.7,35.0,54.0,155.0,0.9897600000000001,3.27,0.34,12.9,Good
3891,5.3,0.3,0.2,1.1,77.0,48.0,166.0,0.9944,3.3,0.54,8.7,Good
3894,6.4,0.23,0.35,10.3,42.0,54.0,140.0,0.9967,3.23,0.47,9.2,Good
3895,7.2,0.24,0.36,2.0,29.0,21.0,63.0,0.9907600000000001,3.13,0.63,12.5,Good
3910,7.0,0.24,0.26,1.7,41.0,31.0,110.0,0.9914200000000001,3.2,0.53,11.0,Good
3920,6.5,0.18,0.41,14.2,39.0,47.0,129.0,0.9967799999999999,3.28,0.72,10.3,Good
3921,6.8,0.33,0.31,7.4,45.0,34.0,143.0,0.99226,3.06,0.55,12.2,Good
3931,7.7,0.28,0.29,4.3,51.0,25.0,142.0,0.9939,3.16,0.39,10.2,Good
3935,6.8,0.29,0.49,1.4,142.0,52.0,148.0,0.9937,3.08,0.49,9.0,Good
3939,6.1,0.21,0.19,1.4,46.0,51.0,131.0,0.9918399999999999,3.22,0.39,10.5,Good
3941,6.2,0.15,0.49,0.9,33.0,17.0,51.0,0.9932,3.3,0.7,9.4,Good
3948,5.6,0.18,0.58,1.25,34.0,29.0,129.0,0.9898399999999999,3.51,0.6,12.0,Good
3949,7.9,0.51,0.36,6.2,51.0,30.0,173.0,0.9984,3.09,0.53,9.7,Good
3950,6.6,0.31,0.28,1.4,35.0,28.0,107.0,0.98836,3.0,0.4,13.2,Good
3951,7.5,0.33,0.28,4.9,42.0,21.0,155.0,0.99385,3.36,0.57,10.9,Good
3955,7.4,0.39,0.23,7.0,33.0,29.0,126.0,0.994,3.14,0.42,10.5,Good
3956,5.9,0.3,0.47,7.85,0.03,19.0,133.0,0.9933,3.52,0.43,11.5,Good
3958,8.2,0.18,0.49,1.1,33.0,28.0,81.0,0.9923,3.0,0.68,10.4,Good
3963,5.7,0.24,0.47,6.3,69.0,35.0,182.0,0.9939100000000001,3.11,0.46,9.75,Good
3971,6.4,0.5,0.16,12.9,42.0,26.0,138.0,0.9974,3.28,0.33,9.0,Good
3972,7.9,0.14,0.28,1.8,41.0,44.0,178.0,0.9954,3.45,0.43,9.2,Good
3978,6.2,0.15,0.27,1.4,41.0,51.0,117.0,0.9909,3.28,0.38,11.2,Good
3983,7.2,0.4,0.24,8.5,55.0,45.0,151.0,0.99626,3.2,0.52,9.2,Good
3987,7.3,0.26,0.33,11.8,57.0,48.0,127.0,0.9969299999999999,3.1,0.55,10.0,Good
3988,6.5,0.26,0.74,13.3,44.0,68.0,224.0,0.9972,3.18,0.54,9.5,Good
3993,6.1,0.31,0.37,8.4,31.0,70.0,170.0,0.9934,3.42,0.4,11.7,Good
4002,6.0,0.24,0.41,1.3,36.0,42.0,118.0,0.99018,3.04,0.64,11.733333333333302,Good
4004,7.5,0.24,0.31,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,Good
4011,6.4,0.22,0.32,12.0,66.0,57.0,158.0,0.9992,3.6,0.43,9.0,Good
4014,7.9,0.3,0.6,1.85,48.0,13.0,106.0,0.99331,3.24,0.49,11.85,Good
4025,6.5,0.35,0.28,12.4,51.0,86.0,213.0,0.9962,3.16,0.51,9.9,Good
4032,5.7,0.32,0.5,2.6,49.0,17.0,155.0,0.9927,3.22,0.64,10.0,Good
4033,6.2,0.34,0.29,7.6,47.0,45.0,232.0,0.9955,3.35,0.62,10.0,Good
4034,6.3,0.27,0.49,1.2,63.0,35.0,92.0,0.9911,3.38,0.42,12.2,Good
4038,6.8,0.18,0.28,9.8,39.0,29.0,113.0,0.99406,3.11,0.45,10.9,Good
4041,7.0,0.17,0.31,4.8,34.0,34.0,132.0,0.9944,3.36,0.48,9.6,Good
4045,6.7,0.64,0.3,1.2,0.03,18.0,76.0,0.9892,3.16,0.6,12.9,Good
4047,7.7,0.39,0.28,4.9,35.0,36.0,109.0,0.9918,3.19,0.58,12.2,Good
4054,7.6,0.2,0.3,14.2,56.0,53.0,212.5,0.999,3.14,0.46,8.9,Good
4057,6.8,0.18,0.21,5.4,53.0,34.0,104.0,0.99445,3.3,0.43,9.4,Good
4061,7.3,0.22,0.26,1.5,0.04,32.0,172.0,0.9919399999999999,3.27,0.48,11.2,Good
4062,6.4,0.24,0.49,5.8,53.0,25.0,120.0,0.9942,3.01,0.98,10.5,Good
4064,8.5,0.25,0.31,2.8,32.0,11.0,61.0,0.9918899999999999,3.06,0.44,11.5,Good
4065,6.4,0.28,0.43,7.1,45.0,60.0,221.0,0.9952,3.09,0.45,9.4,Good
4069,7.6,0.2,0.39,2.6,44.0,30.0,180.0,0.9941,3.46,0.44,10.8,Good
4070,6.5,0.25,0.27,15.2,49.0,75.0,217.0,0.9972,3.19,0.39,9.9,Good
4077,6.8,0.31,0.3,8.0,28.0,33.0,122.0,0.99164,3.13,0.63,12.6,Good
4079,6.2,0.31,0.26,4.8,37.0,36.0,148.0,0.9928,3.21,0.41,10.4,Good
4084,7.5,0.42,0.45,9.1,29.0,20.0,125.0,0.996,3.12,0.36,10.1,Good
4088,6.1,0.16,0.24,1.4,46.0,17.0,77.0,0.99319,3.66,0.57,10.3,Good
4092,7.2,0.32,0.4,8.7,38.0,45.0,154.0,0.9956799999999999,3.2,0.47,10.4,Good
4093,7.0,0.23,0.26,7.2,41.0,21.0,90.0,0.9950899999999999,3.22,0.55,9.5,Good
4099,6.2,0.2,0.26,9.7,0.03,39.0,102.0,0.9908,3.08,0.56,12.9,Good
4102,7.1,0.45,0.24,2.7,0.04,24.0,87.0,0.98862,2.94,0.38,13.4,Good
4108,7.4,0.45,0.32,7.1,44.0,17.0,117.0,0.9962,3.32,0.41,10.4,Good
4109,6.2,0.22,0.49,6.0,29.0,31.0,128.0,0.9928,3.41,0.36,11.3,Good
4113,6.5,0.28,0.25,4.8,29.0,54.0,128.0,0.99074,3.17,0.44,12.2,Good
4118,7.1,0.27,0.31,18.2,46.0,55.0,252.0,1.0,3.07,0.56,8.7,Good
4123,6.6,0.325,0.49,7.7,49.0,53.0,217.0,0.996,3.16,0.4,9.3,Good
4132,7.8,0.26,0.49,3.2,27.0,28.0,87.0,0.9919,3.03,0.32,11.3,Good
4141,6.5,0.38,0.26,5.2,42.0,33.0,112.0,0.99067,3.06,0.5,12.3,Good
4152,6.6,0.37,0.24,2.0,64.0,23.0,120.0,0.9946,3.32,0.54,9.4,Good
4153,7.4,0.31,0.26,8.6,48.0,47.0,206.0,0.9964,3.26,0.36,9.1,Good
4156,7.3,0.22,0.31,2.3,18.0,45.0,80.0,0.98936,3.06,0.34,12.9,Good
4160,8.4,0.4,0.7,13.1,42.0,29.0,197.0,0.998,3.06,0.64,9.7,Good
4167,6.7,0.26,0.29,7.7,38.0,40.0,179.0,0.99479,3.23,0.56,10.4,Good
4168,6.8,0.19,0.71,17.5,42.0,21.0,114.0,0.99784,2.85,0.5,9.5,Good
4170,6.1,0.25,0.28,10.0,55.0,56.0,131.0,0.994,3.22,0.35,10.9,Good
4173,6.6,0.17,0.26,7.4,52.0,45.0,128.0,0.9938799999999999,3.16,0.37,10.0,Good
4180,6.7,0.22,0.22,1.2,38.0,5.0,124.0,0.99098,3.1,0.37,11.2,Good
4183,6.9,0.49,0.24,1.2,49.0,13.0,125.0,0.9932,3.17,0.51,9.4,Good
4185,7.1,0.18,0.39,14.5,51.0,48.0,156.0,0.9994700000000001,3.35,0.78,9.1,Good
4189,6.9,0.15,0.29,2.3,33.0,14.0,82.0,0.9913200000000001,3.1,0.58,11.2,Good
4193,6.0,0.28,0.24,17.8,47.0,42.0,111.0,0.9989600000000001,3.1,0.45,8.9,Good
4197,6.8,0.13,0.39,1.4,34.0,19.0,102.0,0.99121,3.23,0.6,11.3,Good
4199,6.9,0.14,0.38,1.0,41.0,22.0,81.0,0.9904299999999999,3.03,0.54,11.4,Good
4202,6.2,0.12,0.34,1.5,45.0,43.0,117.0,0.9939,3.42,0.51,9.0,Good
4203,6.0,0.27,0.27,1.6,46.0,32.0,113.0,0.9924,3.41,0.51,10.5,Good
4219,6.0,0.25,0.28,7.7,53.0,37.0,132.0,0.9948899999999999,3.06,0.5,9.4,Good
4232,8.3,0.21,0.49,19.8,54.0,50.0,231.0,1.0012,2.99,0.54,9.2,Good
4234,5.8,0.17,0.34,1.8,45.0,96.0,170.0,0.99035,3.38,0.9,11.8,Good
4236,5.9,0.19,0.37,0.8,27.0,3.0,21.0,0.9897,3.09,0.31,10.8,Good
4237,6.0,0.22,0.28,1.1,34.0,47.0,90.0,0.98862,3.22,0.38,12.6,Good
4248,7.4,0.17,0.4,5.5,37.0,34.0,161.0,0.9935,3.05,0.62,11.5,Good
4253,7.5,0.33,0.38,8.7,126.0,49.0,199.0,0.99711,2.98,0.57,9.4,Good
4256,6.6,0.22,0.29,14.4,46.0,39.0,118.0,0.99834,3.05,0.5,9.1,Good
4258,6.6,0.905,0.19,0.8,48.0,17.0,204.0,0.9934,3.34,0.56,10.0,Good
4275,6.6,0.32,0.47,15.6,63.0,27.0,173.0,0.99872,3.18,0.56,9.0,Good
4280,6.6,0.28,0.42,8.2,44.0,60.0,196.0,0.9956200000000001,3.14,0.48,9.4,Good
4281,8.3,0.21,0.58,17.1,49.0,62.0,213.0,1.0006,3.01,0.51,9.3,Good
4283,6.6,0.22,0.23,17.3,47.0,37.0,118.0,0.9990600000000001,3.08,0.46,8.8,Good
4285,6.3,0.3,0.34,1.6,49.0,14.0,132.0,0.994,3.3,0.49,9.5,Good
4287,7.8,0.15,0.34,1.1,35.0,31.0,93.0,0.9909600000000001,3.07,0.72,11.3,Good
4289,6.4,0.3,0.33,5.2,0.05,30.0,137.0,0.9930399999999999,3.26,0.58,11.1,Good
4297,6.0,0.33,0.2,1.8,31.0,49.0,159.0,0.9919,3.41,0.53,11.0,Good
4300,6.7,0.21,0.34,1.4,49.0,36.0,112.0,0.9909100000000001,3.02,0.5,11.0,Good
